"topic","term","beta"
14,"channel",2.58879571640213e-07
15,"channel",3.58382570554104e-06
1,"charge",2.4648799895013e-05
2,"charge",5.21137823578185e-07
3,"charge",5.37384581067483e-05
4,"charge",0.000168259803364083
5,"charge",7.8211751826715e-06
6,"charge",2.08891884014022e-05
7,"charge",7.93278023722854e-05
8,"charge",2.03166309265018e-05
9,"charge",1.54367599384542e-06
10,"charge",0.000116513808585803
11,"charge",0.000124011156297103
12,"charge",6.89989622881414e-07
13,"charge",4.93356987122414e-05
14,"charge",0.000302270101422313
15,"charge",3.53527236460115e-05
1,"charleston",3.46731897352925e-05
2,"charleston",9.0099260655314e-05
3,"charleston",5.21458101278929e-05
4,"charleston",2.43387839035464e-05
5,"charleston",0.000109812935763507
6,"charleston",5.98136221877287e-05
7,"charleston",1.52986004083787e-05
8,"charleston",9.24278860334418e-05
9,"charleston",1.45779453694013e-06
10,"charleston",0.00171523662080456
11,"charleston",4.03548290043533e-05
12,"charleston",0.0001645727416906
13,"charleston",9.64954031407803e-06
14,"charleston",7.67215230901567e-05
15,"charleston",1.69491333666911e-05
1,"charlie",0.000105267958616467
2,"charlie",8.91884758258498e-05
3,"charlie",6.1720242585708e-06
4,"charlie",9.51402943700713e-05
5,"charlie",5.31975011616654e-05
6,"charlie",0.000117882091929772
7,"charlie",7.54092726394273e-05
8,"charlie",0.00207882480824414
9,"charlie",2.63712919431731e-05
10,"charlie",4.64733352514532e-05
11,"charlie",0.000169252363409621
12,"charlie",0.000124055699182092
13,"charlie",6.36867104893613e-06
14,"charlie",9.4914462441185e-05
15,"charlie",0.000101783953934218
1,"charlotte",3.76182468815836e-05
2,"charlotte",2.32244144011074e-06
3,"charlotte",4.25581343153792e-05
4,"charlotte",3.77605204876113e-05
5,"charlotte",2.10321051011073e-05
6,"charlotte",0.000956396390228404
7,"charlotte",6.72055388057025e-05
8,"charlotte",6.63465396080397e-05
9,"charlotte",1.14612950727831e-05
10,"charlotte",0.000875969777951549
11,"charlotte",0.00013599987000317
12,"charlotte",0.000234103054319867
13,"charlotte",0.000205927819041959
14,"charlotte",4.54597315521458e-05
15,"charlotte",0.000104225175935873
1,"charlottesville",0.000200317526709636
2,"charlottesville",0.000205189432851418
3,"charlottesville",2.71843773510084e-05
4,"charlottesville",0.000513214318133282
5,"charlottesville",0.000144062623521363
6,"charlottesville",0.000459246575369789
7,"charlottesville",0.000436312767994623
8,"charlottesville",5.73499541652734e-05
9,"charlottesville",4.05187904588093e-05
10,"charlottesville",0.000120892494216772
11,"charlottesville",0.00105393758932221
12,"charlottesville",6.81652227601019e-05
13,"charlottesville",0.000271883531178145
14,"charlottesville",0.000252378330358806
15,"charlottesville",0.000170870955965635
1,"check",0.000289314851678549
2,"check",0.000294704491122579
3,"check",0.000273196450190295
4,"check",9.2302811070643e-05
5,"check",3.84096374013178e-05
6,"check",2.87730887107279e-05
7,"check",3.69584522266055e-05
8,"check",0.000104501289225655
9,"check",6.44538707843234e-05
10,"check",9.13150682993703e-05
11,"check",4.09913315280059e-05
12,"check",3.35271285679576e-05
13,"check",5.72329116385405e-05
14,"check",2.89142223508955e-05
15,"check",3.22114474318426e-05
1,"chemical",0.0016404005129919
2,"chemical",0.000207916032743841
3,"chemical",0.000155145191418198
4,"chemical",0.00011374790434711
5,"chemical",0.00018694135112749
6,"chemical",0.000229022921228209
7,"chemical",3.74839118912491e-05
8,"chemical",4.15515963854915e-05
9,"chemical",6.29963846022752e-05
10,"chemical",1.33068273767057e-05
11,"chemical",0.00034807379051985
12,"chemical",0.000172713418891562
13,"chemical",8.80153401855814e-05
14,"chemical",0.000158815921965808
15,"chemical",6.15340808451637e-05
1,"chicago",1.82049820020117e-05
2,"chicago",5.62318647053767e-05
3,"chicago",2.86432452701214e-05
4,"chicago",0.000141908250752045
5,"chicago",4.64132563910138e-06
6,"chicago",5.32507263748334e-05
7,"chicago",5.56254151105079e-06
8,"chicago",5.28342311376999e-05
9,"chicago",9.61935571634984e-05
10,"chicago",0.00196126778331603
11,"chicago",1.71942150472453e-06
12,"chicago",1.58917861440599e-07
13,"chicago",4.69710519870137e-05
14,"chicago",3.09185321478604e-05
15,"chicago",2.36297220224948e-06
1,"chief",1.72924053386299e-09
2,"chief",4.14024712639128e-09
3,"chief",5.58094979196945e-09
4,"chief",2.94102741667927e-10
5,"chief",1.89572639019089e-09
6,"chief",7.74600181983216e-10
7,"chief",1.06818699790389e-09
8,"chief",4.87955084900863e-11
9,"chief",1.32084501832726e-09
10,"chief",5.08041432954343e-11
11,"chief",0.00234551158535675
12,"chief",3.37525490367077e-09
13,"chief",5.52519173168727e-09
14,"chief",1.56581479393141e-09
15,"chief",2.24953725437519e-09
1,"child",0.000478633593069717
2,"child",8.92152616026783e-05
3,"child",7.30690374319549e-05
4,"child",0.000263467891873905
5,"child",3.46742270092912e-05
6,"child",0.000138037919819176
7,"child",0.000250452598011636
8,"child",0.00103149867711773
9,"child",0.000117100450914451
10,"child",0.000112499937976572
11,"child",0.000204899185412032
12,"child",0.000186896932774024
13,"child",3.11785586546951e-05
14,"child",8.90384515541686e-05
15,"child",8.41794146365927e-05
1,"china",2.87315145744313e-07
2,"china",1.13224095446628e-07
3,"china",5.17952826337346e-08
4,"china",1.30891462613766e-07
5,"china",2.08112422389062e-09
6,"china",1.02095657125429e-08
7,"china",5.9180241947095e-08
8,"china",7.93139865064036e-08
9,"china",2.11689044548664e-08
10,"china",0.00199823353745594
11,"china",1.03573407863353e-08
12,"china",1.93897673245781e-08
13,"china",5.74078408660547e-08
14,"china",1.06384347625195e-08
15,"china",2.6006830435705e-08
1,"chris",6.14541720902988e-06
2,"chris",8.12330908841874e-06
3,"chris",0.000142315387649223
4,"chris",4.14567464718056e-05
5,"chris",0.00334888711446078
6,"chris",9.97397454978328e-05
7,"chris",2.3045581291258e-05
8,"chris",0.000220422494197433
9,"chris",8.01368801723481e-05
10,"chris",2.48997381733377e-05
11,"chris",9.43968522272484e-05
12,"chris",0.000415045118742034
13,"chris",7.52692865685434e-05
14,"chris",9.46422655399266e-05
15,"chris",1.52151593098644e-05
1,"christian",1.85913548629942e-05
2,"christian",2.81702445620372e-05
3,"christian",2.86373859647384e-05
4,"christian",0.000118266058450522
5,"christian",2.27047221858538e-05
6,"christian",5.56324396503488e-05
7,"christian",1.73113453743812e-05
8,"christian",0.000291856452104407
9,"christian",0.000251076984667671
10,"christian",0.000149472811446769
11,"christian",7.23077356001465e-06
12,"christian",9.07338582726589e-05
13,"christian",0.000175476449117001
14,"christian",0.000506303258614645
15,"christian",0.000244328451772899
1,"christie",6.30525802770727e-05
2,"christie",0.000106461309112062
3,"christie",0.000104355399738773
4,"christie",0.000315034918805693
5,"christie",0.00267992458467322
6,"christie",0.000447963343183116
7,"christie",0.000188866298136685
8,"christie",0.000388737811757567
9,"christie",7.42952069240949e-05
10,"christie",0.000550727330056716
11,"christie",0.000170430679629295
12,"christie",0.000669674481130881
13,"christie",0.000175481760936647
14,"christie",0.000363194076955317
15,"christie",0.000232083901502417
1,"christmas",0.000202608512559028
2,"christmas",9.29660531113716e-05
3,"christmas",6.33710303887225e-05
4,"christmas",9.00913997514473e-05
5,"christmas",0.000260467616654795
6,"christmas",0.000162597041909906
7,"christmas",2.21426207699046e-05
8,"christmas",1.20360156102998e-05
9,"christmas",1.57565180968524e-05
10,"christmas",1.08236320619383e-05
11,"christmas",3.39211137513892e-05
12,"christmas",5.47474696187284e-05
13,"christmas",0.000237402071222542
14,"christmas",5.32986428703006e-05
15,"christmas",2.75476010324315e-05
1,"chuck",0.000283046093532402
2,"chuck",0.00571434130352526
3,"chuck",0.000367727710538823
4,"chuck",0.00236423988394239
5,"chuck",0.00351966808019058
6,"chuck",0.00408398822410268
7,"chuck",0.00708100036191915
8,"chuck",0.000453476222566638
9,"chuck",0.0969121225924274
10,"chuck",0.00394819831312755
11,"chuck",0.00145554380990405
12,"chuck",0.000642192729286028
13,"chuck",0.00106622898146996
14,"chuck",0.000127264438255758
15,"chuck",0.00364922705143684
1,"church",0.000154783390538999
2,"church",0.000159977576010369
3,"church",1.42338148169232e-06
4,"church",2.61345207907969e-05
5,"church",7.64337678077238e-05
6,"church",3.6819630687102e-05
7,"church",0.000123348406176389
8,"church",0.000197793317041798
9,"church",5.43743765828912e-05
10,"church",0.000312164948966826
11,"church",8.91389780888547e-05
12,"church",0.000571960052038622
13,"church",6.78347558526888e-05
14,"church",0.000168837316278139
15,"church",0.000133279794306871
1,"citizenship",0.000108714154992181
2,"citizenship",1.32083154948889e-05
3,"citizenship",3.03918429792955e-05
4,"citizenship",0.000130945133277453
5,"citizenship",5.28524321931037e-06
6,"citizenship",2.04406802908913e-05
7,"citizenship",9.19178909161307e-06
8,"citizenship",9.08184246992503e-05
9,"citizenship",6.56921613228572e-07
10,"citizenship",0.000751577247703124
11,"citizenship",1.10096349698905e-05
12,"citizenship",4.22474829674891e-05
13,"citizenship",8.17697525402123e-05
14,"citizenship",0.000188916471999673
15,"citizenship",1.87789882155606e-05
1,"city",0.000294524002392816
2,"city",0.00198803733765794
3,"city",0.00027815717327381
4,"city",0.000823895057913191
5,"city",0.000685305954114041
6,"city",0.00277293286237171
7,"city",0.000578245966243959
8,"city",0.00236755315082646
9,"city",9.56925148798757e-05
10,"city",0.00469930118742134
11,"city",5.13422830295777e-05
12,"city",0.00165427129579862
13,"city",0.00136306578519105
14,"city",0.000248910052770893
15,"city",1.20069881182455e-05
1,"claim",5.56882344324389e-06
2,"claim",0.000202011854473827
3,"claim",6.69690752929077e-05
4,"claim",0.000153972863704168
5,"claim",5.54023021389916e-05
6,"claim",0.000250587302577877
7,"claim",4.02275611673276e-05
8,"claim",5.11227084479762e-05
9,"claim",4.54775139647296e-06
10,"claim",0.000103414212977925
11,"claim",0.000281677237365481
12,"claim",0.000135060609625563
13,"claim",2.6163448939187e-05
14,"claim",0.00074956941071536
15,"claim",5.36854358162114e-05
1,"claire",8.28224635536364e-06
2,"claire",1.97040164962423e-05
3,"claire",5.6033835842904e-06
4,"claire",1.19778208460488e-05
5,"claire",6.98359475918273e-05
6,"claire",1.14960411975866e-05
7,"claire",4.92900490691305e-05
8,"claire",2.03294470661145e-05
9,"claire",2.34544537276799e-05
10,"claire",3.10592493506795e-05
11,"claire",5.39537532434416e-07
12,"claire",4.60521224850646e-06
13,"claire",7.19072647253901e-06
14,"claire",0.00022743621205881
15,"claire",1.20387576241694e-05
1,"clapper",0.0016141165692294
2,"clapper",9.64386239645501e-05
3,"clapper",1.66599286007889e-05
4,"clapper",5.21845183876452e-05
5,"clapper",6.73930382109367e-05
6,"clapper",4.44913933123059e-05
7,"clapper",3.91951176649288e-05
8,"clapper",0.000386169013184318
9,"clapper",1.19245691096353e-05
10,"clapper",0.000178144671235253
11,"clapper",2.93097424679409e-06
12,"clapper",0.000138179876135172
13,"clapper",6.4315318221862e-06
14,"clapper",1.31725372018805e-05
15,"clapper",1.33393523486903e-05
1,"class",2.35579259563034e-06
2,"class",3.69527513274728e-06
3,"class",0.00258301068349925
4,"class",1.1079472951096e-06
5,"class",1.55566798431883e-06
6,"class",6.97415436623109e-07
7,"class",1.92427391252613e-06
8,"class",6.5899927064275e-08
9,"class",7.62224551118333e-08
10,"class",7.96664280644009e-07
11,"class",3.65207954693072e-05
12,"class",7.84070641092821e-07
13,"class",7.84294710426052e-07
14,"class",2.0176923430327e-05
15,"class",2.24964039522297e-05
1,"classify",1.00762166267788e-06
2,"classify",8.84008678590812e-06
3,"classify",0.000945643613680234
4,"classify",1.56277405250038e-07
5,"classify",1.88544163067428e-06
6,"classify",4.14765620108124e-06
7,"classify",8.35572595215673e-06
8,"classify",8.76416574491087e-06
9,"classify",1.01251285762559e-06
10,"classify",4.44513037692934e-08
11,"classify",8.24787982650621e-07
12,"classify",2.1299414349726e-07
13,"classify",4.74296152982721e-07
14,"classify",1.64173123379733e-05
15,"classify",5.88305766151262e-06
1,"cleveland",2.49361474402767e-05
2,"cleveland",6.63919679248985e-05
3,"cleveland",3.2092448485894e-05
4,"cleveland",6.54385783255149e-05
5,"cleveland",4.95845758571453e-05
6,"cleveland",0.000526165787604105
7,"cleveland",0.000125132370074159
8,"cleveland",8.09984569759094e-05
9,"cleveland",4.66389814221195e-05
10,"cleveland",0.000172775180912662
11,"cleveland",2.90547368960241e-05
12,"cleveland",1.36627113449554e-05
13,"cleveland",4.73745265196945e-05
14,"cleveland",0.00020590841637586
15,"cleveland",2.2670804622667e-05
1,"climate",0.000135698877188552
2,"climate",0.00050384073718628
3,"climate",0.000704658289716255
4,"climate",6.23289283252575e-05
5,"climate",0.000208993201222265
6,"climate",0.000434436597132539
7,"climate",3.31360471409601e-06
8,"climate",0.000252527436001739
9,"climate",0.000218818118675919
10,"climate",0.00157506942752215
11,"climate",7.96929931178778e-05
12,"climate",0.000576767056323804
13,"climate",2.66215891054542e-06
14,"climate",0.000561298261134172
15,"climate",3.05499056725177e-05
1,"clinton",0.00914422248070348
2,"clinton",0.00495411069953686
3,"clinton",0.0149329350965303
4,"clinton",0.039788037151222
5,"clinton",0.0444817950782591
6,"clinton",0.00541014453043704
7,"clinton",0.0482870009996358
8,"clinton",0.0135194364973441
9,"clinton",0.120919429475477
10,"clinton",0.00176024720094009
11,"clinton",0.0028886290401616
12,"clinton",0.00247729674612676
13,"clinton",0.00394767614499556
14,"clinton",0.0237330971591357
15,"clinton",0.00401176735692408
1,"clooney",0.00011982603339151
2,"clooney",0.000229292663146385
3,"clooney",0.000394064500580329
4,"clooney",2.92754891304845e-05
5,"clooney",0.000343819963643872
6,"clooney",0.000814409906198773
7,"clooney",5.53441050004585e-06
8,"clooney",0.000353923605636886
9,"clooney",0.000137550592732589
10,"clooney",4.02558464867044e-05
11,"clooney",4.05051674673361e-05
12,"clooney",0.000130644528130834
13,"clooney",9.0955617025287e-05
14,"clooney",5.10288006682615e-05
15,"clooney",6.76145027084887e-05
1,"close",4.31226885358803e-05
2,"close",3.93817143515802e-05
3,"close",7.99085147443055e-05
4,"close",0.000214024590511431
5,"close",0.000283529327030512
6,"close",3.48927655419986e-06
7,"close",0.000104929426463196
8,"close",0.000343953348538013
9,"close",3.68819661523915e-05
10,"close",0.000174233600714959
11,"close",0.000171099682119137
12,"close",6.38980797160474e-06
13,"close",2.75480529236133e-05
14,"close",0.000122351245298043
15,"close",2.46855274824304e-05
1,"club",5.03198898595707e-05
2,"club",1.42908945226597e-05
3,"club",5.54790114264563e-05
4,"club",3.41854740719396e-05
5,"club",4.93525593008049e-06
6,"club",3.5765989629603e-05
7,"club",6.63193104468252e-05
8,"club",5.45565102993264e-06
9,"club",4.52846222175678e-07
10,"club",0.000140893877266281
11,"club",4.45449444890924e-05
12,"club",0.000321407712425517
13,"club",0.000214865744296996
14,"club",6.61457538469686e-07
15,"club",1.31297650145125e-05
1,"clyburn",3.12014122426641e-05
2,"clyburn",1.98247592111945e-06
3,"clyburn",3.09782148899769e-05
4,"clyburn",5.80213697774186e-06
5,"clyburn",1.43946865814359e-05
6,"clyburn",1.06002028849067e-05
7,"clyburn",7.65867830871395e-06
8,"clyburn",1.23677724131748e-05
9,"clyburn",3.34093541153824e-05
10,"clyburn",0.000301786096769263
11,"clyburn",5.12640059771048e-06
12,"clyburn",0.000178864104904094
13,"clyburn",1.09204245032674e-05
14,"clyburn",6.87870908853763e-06
15,"clyburn",1.52471383681651e-05
1,"coal",2.1377024112869e-05
2,"coal",2.6508000137365e-05
3,"coal",8.21693164877946e-06
4,"coal",9.39203225226875e-05
5,"coal",0.000117471113670941
6,"coal",0.000106339062285691
7,"coal",0.000150664896857283
8,"coal",6.40265160045229e-05
9,"coal",2.3030417618788e-05
10,"coal",3.13663330752161e-05
11,"coal",4.36828720160213e-07
12,"coal",4.99136719677746e-05
13,"coal",1.69107610706164e-05
14,"coal",4.0909891270903e-05
15,"coal",0.000252884019062791
1,"coates",2.26856813156216e-05
2,"coates",2.30677601187874e-05
3,"coates",1.060868248841e-05
4,"coates",0.000214195337003705
5,"coates",6.07606360334005e-06
6,"coates",1.80525333886905e-06
7,"coates",2.079497911683e-05
8,"coates",5.31386806258187e-05
9,"coates",7.31053468047006e-07
10,"coates",0.000832186891262557
11,"coates",2.92696744780319e-05
12,"coates",6.45535624423582e-05
13,"coates",4.63333605020518e-06
14,"coates",1.92820029701994e-05
15,"coates",3.2515679895148e-05
1,"cole",3.38997108613062e-06
2,"cole",3.63702203717832e-06
3,"cole",2.54175526779139e-06
4,"cole",4.17843182445083e-07
5,"cole",8.02592571097938e-07
6,"cole",1.37624753513735e-07
7,"cole",1.21794947799706e-06
8,"cole",7.32280605107074e-06
9,"cole",0.000629888792311895
10,"cole",6.69014546173602e-07
11,"cole",2.56618751989921e-06
12,"cole",1.21516608778053e-06
13,"cole",3.55051508065001e-06
14,"cole",5.15063557427311e-07
15,"cole",2.38488378964976e-06
1,"college",0.000174856914653501
2,"college",0.00036941532561869
3,"college",6.0092719907181e-06
4,"college",8.14314537094385e-05
5,"college",0.0002638745710495
6,"college",0.00106758586842499
7,"college",9.1694653242942e-05
8,"college",3.35921972721604e-06
9,"college",2.02160679158036e-05
10,"college",3.01938047746057e-05
11,"college",0.000219620340214024
12,"college",3.09720520711666e-05
13,"college",0.000942093937950755
14,"college",0.000533172617220182
15,"college",0.00035387556593595
1,"collins",0.000196859635265815
2,"collins",0.000195072317971158
3,"collins",6.84830717764856e-05
4,"collins",9.63412012874496e-05
5,"collins",3.3030378394133e-05
6,"collins",0.000186507795590378
7,"collins",0.000243214340254876
8,"collins",4.417919753524e-05
9,"collins",0.000337302003319827
10,"collins",7.77729497041857e-05
11,"collins",0.000654000673630764
12,"collins",0.000316575267870167
13,"collins",5.07391648400807e-06
14,"collins",0.000337226972222687
15,"collins",0.00338054118285483
1,"collusion",3.52254650399725e-05
2,"collusion",0.00024870614981264
3,"collusion",0.000232060424900787
4,"collusion",2.72602138684652e-05
5,"collusion",4.24732246089956e-05
6,"collusion",0.000289078927612977
7,"collusion",0.000570112371250526
8,"collusion",0.000198925708769846
9,"collusion",0.000177291070822448
10,"collusion",7.04825019549706e-05
11,"collusion",3.30310813821387e-05
12,"collusion",6.0388358642493e-05
13,"collusion",0.000320767581243038
14,"collusion",1.94403076656084e-05
15,"collusion",1.91898135269306e-05
1,"comey",0.00381215544749685
2,"comey",0.000146901874935132
3,"comey",9.11435112578963e-05
4,"comey",0.000307347004660434
5,"comey",0.000725666855875661
6,"comey",0.000326368983649946
7,"comey",0.000817945863831591
8,"comey",0.00189213761819887
9,"comey",6.79385463908594e-05
10,"comey",0.000404648539044583
11,"comey",0.00651404358948824
12,"comey",0.000371021494872898
13,"comey",6.99500851548024e-05
14,"comey",0.00114867134147682
15,"comey",0.000399097640337583
1,"comment",0.00122543395864544
2,"comment",0.000318993914177422
3,"comment",3.64372572645833e-05
4,"comment",0.000243433780470814
5,"comment",0.000422484270928376
6,"comment",4.87786426418803e-05
7,"comment",0.00112550352183047
8,"comment",0.000774288823566383
9,"comment",0.000103297460476477
10,"comment",1.36559390134812e-05
11,"comment",0.00036394018245546
12,"comment",0.00148307933306565
13,"comment",1.38805888779673e-05
14,"comment",0.000351664664411448
15,"comment",9.99674156710583e-06
1,"committee",0.00159182143850136
2,"committee",0.00219837827448459
3,"committee",0.000166102655400034
4,"committee",0.000462165246384095
5,"committee",0.00204192730359278
6,"committee",0.00951801669266853
7,"committee",0.000771707869202021
8,"committee",0.000346882785260728
9,"committee",0.00185817404018581
10,"committee",8.43572210262847e-06
11,"committee",0.00220480081044546
12,"committee",4.26834074548331e-05
13,"committee",0.00195729865433344
14,"committee",0.00868393953225478
15,"committee",0.00699682487820866
1,"common",4.07062761067449e-07
2,"common",1.57735257556931e-06
3,"common",1.29725849161973e-07
4,"common",1.45074920531495e-07
5,"common",1.78532871808565e-07
6,"common",0.00234952475378679
7,"common",6.43892437166901e-08
8,"common",1.27606539316886e-08
9,"common",6.15320508113819e-08
10,"common",2.52361243700038e-07
11,"common",3.5057543540329e-07
12,"common",6.44049060206061e-08
13,"common",6.26568329747373e-08
14,"common",2.74360941660239e-07
15,"common",1.73818818483839e-07
1,"community",0.000202830803607453
2,"community",0.000207821996953159
3,"community",0.00019111881594688
4,"community",0.000226885666837544
5,"community",0.00101452611406585
6,"community",1.88555042994194e-05
7,"community",0.000621941459498194
8,"community",0.00332002038279069
9,"community",0.000228400251207856
10,"community",0.00281177648238566
11,"community",0.000382158434799531
12,"community",0.000629453609220533
13,"community",0.00158559830336713
14,"community",0.000227390588629903
15,"community",0.000545695496375048
1,"company",0.000173306633097836
2,"company",0.000322805234257427
3,"company",0.000523727836556871
4,"company",1.48767269306975e-05
5,"company",0.00027136011370497
6,"company",0.000439838862137379
7,"company",2.62382126241823e-05
8,"company",0.000123338578114608
9,"company",4.48071747872219e-05
10,"company",9.33900745111101e-06
11,"company",0.000971148388343357
12,"company",1.60831155997108e-05
13,"company",0.000375714345330478
14,"company",0.000616547237023004
15,"company",0.000591901144186913
1,"compromise",3.03882961826812e-05
2,"compromise",8.96342208288054e-05
3,"compromise",1.0849865990657e-05
4,"compromise",1.27478200890696e-05
5,"compromise",9.77295591176655e-05
6,"compromise",1.83379746642505e-05
7,"compromise",6.2742030478008e-05
8,"compromise",7.63098115231396e-05
9,"compromise",1.91693322954913e-05
10,"compromise",9.93259226420242e-06
11,"compromise",8.49067807794842e-06
12,"compromise",0.00266929601878323
13,"compromise",1.17227020288788e-05
14,"compromise",5.21524225339956e-05
15,"compromise",4.77169799347572e-06
1,"comstock",0.000154437785648263
2,"comstock",1.27333943879538e-06
3,"comstock",0.000100082758391587
4,"comstock",1.58771696369232e-05
5,"comstock",7.95951670228956e-06
6,"comstock",2.88734381318689e-06
7,"comstock",2.02879020485088e-06
8,"comstock",8.19915187028922e-07
9,"comstock",5.78022465600443e-06
10,"comstock",0.000110065977191112
11,"comstock",1.40909945629837e-05
12,"comstock",1.08274618112553e-05
13,"comstock",6.15913322283828e-06
14,"comstock",1.45444628527511e-06
15,"comstock",6.74979926722611e-05
1,"concern",0.00117813906517945
2,"concern",0.00462147523100646
3,"concern",6.08115685244544e-05
4,"concern",0.000163399924599179
5,"concern",0.000337438323092838
6,"concern",1.80986586101129e-05
7,"concern",5.25014326450559e-05
8,"concern",0.00125903814712946
9,"concern",0.000359981805875868
10,"concern",1.44528871130859e-05
11,"concern",0.000113169381556324
12,"concern",7.03076004794691e-05
13,"concern",0.000529158754515904
14,"concern",0.000134466228252569
15,"concern",0.000143752529073533
1,"concussion",1.88066453599033e-05
2,"concussion",0.000448758155339693
3,"concussion",8.55775334017172e-06
4,"concussion",5.00233860904824e-05
5,"concussion",5.28997446649041e-06
6,"concussion",8.37544170645611e-05
7,"concussion",3.36631027232571e-05
8,"concussion",0.000709512264402984
9,"concussion",2.70092655142111e-05
10,"concussion",1.97192257131984e-05
11,"concussion",5.84640606566311e-05
12,"concussion",2.16818432168655e-05
13,"concussion",5.6974409217375e-06
14,"concussion",2.77748753809907e-06
15,"concussion",1.76455440131952e-05
1,"condition",3.36955444922751e-06
2,"condition",6.78420926766894e-06
3,"condition",1.74743450584601e-05
4,"condition",9.63969381741649e-06
5,"condition",2.04668812065729e-06
6,"condition",0.00308119907970932
7,"condition",1.73365399851746e-05
8,"condition",6.80965622076262e-06
9,"condition",5.66022046678702e-07
10,"condition",2.9436199833004e-05
11,"condition",1.45794728428648e-06
12,"condition",8.40733889681337e-07
13,"condition",2.05608924233153e-06
14,"condition",5.94307658216103e-06
15,"condition",8.25875035306524e-06
1,"confederate",1.72400359527936e-06
2,"confederate",5.94868092494136e-06
3,"confederate",1.56450252988856e-06
4,"confederate",7.34271751661308e-09
5,"confederate",2.17014897346883e-06
6,"confederate",1.36634612262645e-07
7,"confederate",2.04890329800656e-06
8,"confederate",2.42634097820968e-06
9,"confederate",5.10166623531016e-05
10,"confederate",0.00158698633817103
11,"confederate",1.94365680930753e-06
12,"confederate",3.94162053342588e-06
13,"confederate",3.58127277036103e-06
14,"confederate",1.34299135409598e-06
15,"confederate",7.31404796381545e-07
1,"congress",0.00761483457490645
2,"congress",0.00246618928456505
3,"congress",0.00185177569087981
4,"congress",0.000366508320851251
5,"congress",0.00147464946370598
6,"congress",0.00833104313221376
7,"congress",0.00302421011155034
8,"congress",0.002679695234442
9,"congress",0.00079516762036881
10,"congress",0.000590326018474167
11,"congress",0.00565230634527862
12,"congress",0.00206506449074025
13,"congress",0.000927164511800821
14,"congress",0.00400876742663727
15,"congress",0.000402537140889774
1,"congressman",7.28160419279467e-05
2,"congressman",8.66686081113061e-05
3,"congressman",0.00022970969527918
4,"congressman",0.000331736453422889
5,"congressman",1.95856297157109e-05
6,"congressman",0.000991570813211199
7,"congressman",3.25863616522369e-06
8,"congressman",0.0001437616775592
9,"congressman",7.77914235124528e-05
10,"congressman",3.42161177958744e-05
11,"congressman",0.00301756643825803
12,"congressman",0.000350348609796402
13,"congressman",0.000208325917474923
14,"congressman",0.0012591784190132
15,"congressman",4.58765319263974e-05
1,"connor",9.5362837608313e-06
2,"connor",1.32732953565773e-05
3,"connor",1.51763241902989e-05
4,"connor",2.28883891938926e-05
5,"connor",3.82357952769943e-05
6,"connor",5.20475499888936e-06
7,"connor",7.64380483073796e-06
8,"connor",2.817431911284e-06
9,"connor",2.36191943927229e-05
10,"connor",0.000120824853365144
11,"connor",2.08372340542962e-05
12,"connor",5.81017179409976e-06
13,"connor",2.17177410895195e-05
14,"connor",2.89600047016751e-06
15,"connor",2.33656047044471e-05
1,"conservative",4.25234436165822e-05
2,"conservative",0.00235527552367332
3,"conservative",0.00230120082935322
4,"conservative",0.00233806709596118
5,"conservative",0.00224857820902374
6,"conservative",0.000865013288237888
7,"conservative",0.00180033686082769
8,"conservative",0.00440975763009771
9,"conservative",0.000314882144051003
10,"conservative",0.000677266667658819
11,"conservative",0.00165147771842373
12,"conservative",0.00345276953550103
13,"conservative",0.00139396366130022
14,"conservative",0.00309540527934017
15,"conservative",0.000702629933071535
1,"contact",0.000463606561929374
2,"contact",0.00098211958974057
3,"contact",0.000243468915556613
4,"contact",4.00998179884914e-06
5,"contact",0.000107149699066661
6,"contact",0.000382931722229175
7,"contact",2.19272104363814e-05
8,"contact",0.000852811529611395
9,"contact",1.29399070268036e-05
10,"contact",1.54151324892373e-05
11,"contact",0.000133413701577353
12,"contact",0.000254724362481621
13,"contact",1.76727998848933e-05
14,"contact",1.16341108545674e-05
15,"contact",1.99242978207559e-05
1,"continue",0.000325623611665738
2,"continue",0.000106438771018515
3,"continue",2.10088309246328e-05
4,"continue",1.41046483352379e-05
5,"continue",0.000200288006451619
6,"continue",1.86948185790218e-05
7,"continue",2.48693737210362e-05
8,"continue",1.85584785294184e-05
9,"continue",2.34037908252411e-05
10,"continue",7.36883277772002e-06
11,"continue",0.000668859000312847
12,"continue",9.53706919848342e-07
13,"continue",2.3311001294449e-05
14,"continue",5.20231843871075e-05
15,"continue",2.45162944621974e-06
1,"control",0.000550006534320588
2,"control",0.00058022924122551
3,"control",0.000513982918724723
4,"control",0.000327994647155047
5,"control",0.000180829546200297
6,"control",1.38322524057515e-06
7,"control",0.000239854014623676
8,"control",0.000131559307705551
9,"control",2.09182855622205e-05
10,"control",0.000322087464156369
11,"control",0.000291590152678876
12,"control",1.18074301158145e-05
13,"control",1.91708937320487e-05
14,"control",0.000591369630265755
15,"control",0.000237793253205111
1,"convention",0.00209266288044977
2,"convention",0.0041125664634497
3,"convention",0.00277392674392182
4,"convention",0.00247873565938859
5,"convention",0.00623525528063865
6,"convention",0.000122203995546705
7,"convention",0.000933523017052279
8,"convention",0.000946284071373834
9,"convention",0.000893904737694305
10,"convention",0.000148719298269352
11,"convention",0.00204312078219309
12,"convention",0.000131423363615732
